filename	phoneme	F0	F1	F2	F3	duration
common_voice_fa_28962990.mp3	m	nan	1566.867	2726.580	3541.752	0.010
common_voice_fa_28962990.mp3	i	nan	982.987	1899.067	3082.380	0.010
common_voice_fa_28962990.mp3	ɾ	nan	1160.612	1731.274	2995.318	0.010
common_voice_fa_28962990.mp3	s	nan	622.612	1396.506	2925.689	0.060
common_voice_fa_28962990.mp3	ɒː	77.890	683.356	1474.137	2957.239	0.240
common_voice_fa_28962990.mp3	n	nan	1296.996	1661.451	2973.160	0.010
common_voice_fa_28962990.mp3	d	nan	1593.446	3011.508	4394.165	0.010
common_voice_fa_22779581.mp3	k	145.613	290.611	2866.463	3937.039	0.320
common_voice_fa_22779581.mp3	iː	134.163	384.319	1502.695	2697.945	0.010
common_voice_fa_22779581.mp3	ɡ	136.815	398.605	1357.342	3765.797	0.010
common_voice_fa_22779581.mp3	ɒː	127.783	550.366	1252.548	1806.315	0.210
common_voice_fa_22779581.mp3	l	126.204	258.886	2772.264	3785.662	0.250
common_voice_fa_22779581.mp3	iː	118.365	1374.299	2707.705	4064.609	0.010
common_voice_fa_36462501.mp3	m	nan	1151.519	2260.791	2965.846	0.010
common_voice_fa_36462501.mp3	a	nan	1238.806	2344.907	2617.186	0.010
common_voice_fa_36462501.mp3	x	nan	1012.069	2123.152	3065.243	0.020
common_voice_fa_36462501.mp3	iː	nan	1249.914	2370.774	3564.713	0.780
common_voice_fa_41508198.mp3	s	nan	1255.458	3054.298	3747.005	0.250
common_voice_fa_41508198.mp3	æ	nan	882.488	1451.450	2620.039	0.030
common_voice_fa_41508198.mp3	ɾ	nan	644.220	1605.181	2106.938	0.010
common_voice_fa_41508198.mp3	d	135.938	714.608	1616.092	1704.094	0.010
common_voice_fa_41508198.mp3	æ	129.456	732.997	1243.916	1695.429	0.030
common_voice_fa_41508198.mp3	ɾ	123.722	657.333	1443.535	1613.244	0.650
common_voice_fa_41508198.mp3	ɡ	129.758	457.779	923.050	1402.227	0.010
common_voice_fa_41508198.mp3	o	157.574	554.943	934.742	2480.282	0.360
common_voice_fa_41508198.mp3	m	nan	1193.543	2087.864	2911.977	0.010
common_voice_fa_21581675.mp3	a	154.091	684.927	1449.066	2075.749	0.130
common_voice_fa_21581675.mp3	z	145.024	467.344	1354.289	2526.877	0.010
common_voice_fa_21581675.mp3	x	nan	479.823	1620.563	2842.188	0.020
common_voice_fa_21581675.mp3	o	nan	801.860	3410.477	3460.947	0.250
common_voice_fa_21581675.mp3	ɾ	147.552	903.243	1486.264	2090.278	0.950
common_voice_fa_21581675.mp3	uː	nan	245.201	1211.052	2459.640	0.010
common_voice_fa_21581675.mp3	d͡ʒ	nan	502.550	1425.248	2568.313	0.020
common_voice_fa_21581675.mp3	iː	nan	497.104	1573.587	2450.966	0.010
common_voice_fa_21581675.mp3	h	nan	545.104	1525.661	2558.466	0.020
common_voice_fa_21581675.mp3	æ	nan	1377.599	1826.079	2903.474	0.030
common_voice_fa_21581675.mp3	f	nan	939.876	1963.653	2520.566	0.010
common_voice_fa_21581675.mp3	t	nan	827.527	1841.346	2794.920	0.010
common_voice_fa_21581675.mp3	m	nan	642.675	1033.947	2549.864	0.010
common_voice_fa_21581675.mp3	x	150.329	601.050	1017.123	2813.204	0.020
common_voice_fa_21581675.mp3	ɒː	140.233	597.931	1143.071	2771.090	0.060
common_voice_fa_21581675.mp3	ɾ	nan	1990.863	3074.680	3388.178	0.470
common_voice_fa_21581675.mp3	ɪ	121.449	337.345	1975.719	2930.556	0.030
common_voice_fa_21581675.mp3	d͡ʒ	nan	421.185	1595.479	2507.997	0.020
common_voice_fa_21581675.mp3	ʃ	nan	613.270	1885.304	3440.899	0.010
common_voice_fa_21581675.mp3	e	nan	607.525	1728.237	3172.027	0.010
common_voice_fa_21581675.mp3	v	nan	616.811	1600.274	2550.975	0.010
common_voice_fa_21581675.mp3	iː	nan	967.266	1653.793	2720.617	1.040
common_voice_fa_21581675.mp3	d	nan	847.600	2211.541	3315.930	0.010
common_voice_fa_18563395.mp3	i	nan	723.325	1616.653	2716.118	0.010
common_voice_fa_18563395.mp3	ɡ	nan	885.621	1424.715	2142.343	0.010
common_voice_fa_18563395.mp3	a	nan	856.886	1426.673	2178.444	0.010
common_voice_fa_18563395.mp3	ɾ	nan	772.104	1419.994	2369.632	0.010
common_voice_fa_18563395.mp3	w	149.010	768.744	1425.675	2275.182	0.010
common_voice_fa_18563395.mp3	ɑː	144.737	604.857	1631.531	2240.429	0.060
common_voice_fa_18563395.mp3	ɾ	140.105	351.306	1825.428	2135.848	0.010
common_voice_fa_18563395.mp3	i	138.482	351.476	1518.800	2151.677	0.010
common_voice_fa_18563395.mp3	d	138.659	390.648	1208.518	2089.196	0.010
common_voice_fa_18563395.mp3	n	140.309	513.050	1229.257	2156.684	0.010
common_voice_fa_18563395.mp3	ɔː	141.686	484.020	1547.432	2357.672	0.020
common_voice_fa_18563395.mp3	h	143.229	437.391	1757.186	2417.565	0.020
common_voice_fa_18563395.mp3	i	156.310	367.184	1931.308	2311.654	0.010
common_voice_fa_18563395.mp3	j	160.811	380.980	1887.840	2416.669	0.010
common_voice_fa_18563395.mp3	a	137.316	453.076	1558.212	2220.404	1.540
common_voice_fa_18563395.mp3	z	133.838	712.615	1302.046	2796.963	0.010
common_voice_fa_18563395.mp3	æ	nan	911.170	2260.137	3282.963	0.130
common_voice_fa_18563395.mp3	ɾ	nan	574.759	1659.559	2417.443	0.010
common_voice_fa_18563395.mp3	d	nan	552.824	1544.493	2315.477	0.010
common_voice_fa_18563395.mp3	ʃ	139.466	564.283	1483.927	2338.110	0.010
common_voice_fa_18563395.mp3	a	130.194	425.507	1526.452	2119.683	0.270
common_voice_fa_18563395.mp3	v	160.560	468.034	1696.430	2277.115	0.010
common_voice_fa_18563395.mp3	iː	159.836	488.001	1618.935	2465.073	0.010
common_voice_fa_18563395.mp3	m	159.893	441.498	1470.142	2418.373	0.010
common_voice_fa_18563395.mp3	v	162.461	428.972	1269.992	2051.503	0.010
common_voice_fa_18563395.mp3	ɒː	nan	381.635	1326.847	2201.916	0.130
common_voice_fa_18563395.mp3	ɾ	162.689	399.545	1977.922	2722.864	0.010
common_voice_fa_18563395.mp3	e	160.650	354.869	2013.110	2631.407	0.010
common_voice_fa_18563395.mp3	d	156.559	340.740	1701.379	2432.544	0.010
common_voice_fa_18563395.mp3	n	142.810	562.631	2031.856	3038.085	0.010
common_voice_fa_18563395.mp3	ɔː	137.921	343.795	866.920	2484.268	0.020
common_voice_fa_18563395.mp3	h	130.816	353.356	943.225	2405.061	0.020
common_voice_fa_18563395.mp3	i	127.154	375.356	867.408	2295.173	0.010
common_voice_fa_18563395.mp3	j	128.267	411.040	925.728	2469.530	0.010
common_voice_fa_18563395.mp3	a	127.785	399.635	1195.214	2390.980	1.220
common_voice_fa_18563395.mp3	n	132.690	485.220	1100.998	3535.238	0.010
common_voice_fa_18563395.mp3	ɑː	nan	916.813	1754.657	3189.513	0.040
common_voice_fa_18563395.mp3	m	134.560	550.159	1749.880	3100.130	0.010
common_voice_fa_18563395.mp3	t	135.214	475.743	1633.485	2582.201	0.010
common_voice_fa_18563395.mp3	m	129.891	570.573	1491.377	2088.717	0.010
common_voice_fa_18563395.mp3	ʔ	nan	481.702	1549.497	2738.373	0.020
common_voice_fa_18563395.mp3	æ	nan	451.271	1530.564	3211.128	0.030
common_voice_fa_18563395.mp3	n	nan	578.996	1429.048	2656.223	0.010
common_voice_fa_18563395.mp3	x	nan	579.675	1341.138	2704.370	0.020
common_voice_fa_18563395.mp3	a	128.216	527.962	1362.423	2282.815	1.000
common_voice_fa_18563395.mp3	t	nan	1182.859	2413.191	2978.920	0.010
common_voice_fa_18563395.mp3	ɾ	nan	886.730	1662.207	2550.322	0.010
common_voice_fa_18563395.mp3	a	nan	783.064	1591.535	2611.281	0.010
common_voice_fa_18563395.mp3	n	nan	714.061	1915.605	2575.392	0.010
common_voice_fa_18563395.mp3	ɔː	nan	470.749	1956.412	2591.900	0.020
common_voice_fa_18563395.mp3	k	133.851	351.886	1994.211	2457.834	0.010
common_voice_fa_18563395.mp3	iː	130.984	342.945	1976.226	2439.571	0.010
common_voice_fa_18563395.mp3	ʃ	124.960	342.480	2106.216	2485.933	0.010
common_voice_fa_18563395.mp3	o	nan	1822.659	2465.138	3267.784	0.140
common_voice_fa_18563395.mp3	d	nan	478.274	1496.025	2491.417	0.010
common_voice_fa_18563395.mp3	a	107.154	430.300	1859.309	2523.518	0.360
common_voice_fa_18563395.mp3	h	nan	329.848	2074.023	2442.455	0.020
common_voice_fa_18563395.mp3	ɔː	nan	362.446	1833.106	2674.533	0.020
common_voice_fa_18563395.mp3	iː	nan	199.649	1422.817	2501.977	0.010
common_voice_fa_18563395.mp3	m	nan	1098.697	2232.351	3431.348	0.010
common_voice_fa_37417022.mp3	b	nan	412.177	1088.187	3208.506	0.020
common_voice_fa_37417022.mp3	ɔː	186.213	446.456	1095.521	3312.763	0.020
common_voice_fa_37417022.mp3	ʃ	184.894	432.961	1142.752	2279.306	0.010
common_voice_fa_37417022.mp3	o	nan	1962.562	3202.004	3832.094	0.340
common_voice_fa_37417022.mp3	s	nan	1928.172	3337.090	3999.585	0.110
common_voice_fa_37417022.mp3	t	nan	1044.251	1805.698	3201.859	0.010
common_voice_fa_37417022.mp3	æ	nan	1106.399	1856.762	3546.967	0.030
common_voice_fa_37417022.mp3	m	226.030	801.034	1491.112	3713.109	0.010
common_voice_fa_37417022.mp3	t	219.268	822.703	1539.140	3595.732	0.010
common_voice_fa_37417022.mp3	o	206.258	629.000	1183.106	1882.609	0.120
common_voice_fa_37417022.mp3	t	190.199	195.290	1733.976	2383.408	0.010
common_voice_fa_37417022.mp3	uː	182.525	185.690	2185.972	2488.787	0.010
common_voice_fa_37417022.mp3	n	175.488	176.068	2234.487	2458.679	0.010
common_voice_fa_37417022.mp3	ɾ	173.591	448.940	1351.569	2552.693	0.880
common_voice_fa_37417022.mp3	ɑː	151.796	194.041	2030.506	2512.273	0.170
common_voice_fa_37417022.mp3	d	nan	1508.977	1771.809	3693.078	0.010
common_voice_fa_37417022.mp3	e	nan	1578.926	1669.032	3495.592	0.010
common_voice_fa_37417022.mp3	ɾ	nan	1129.650	1677.334	3492.284	0.010
common_voice_fa_37417022.mp3	p	nan	1503.743	2031.259	3586.854	0.020
common_voice_fa_37417022.mp3	i	nan	1609.960	1890.414	3534.784	0.010
common_voice_fa_37417022.mp3	p	nan	1186.038	1686.430	3330.777	0.020
common_voice_fa_37417022.mp3	f	nan	638.363	1644.711	2252.925	0.010
common_voice_fa_37417022.mp3	e	nan	873.911	1712.654	2561.558	0.010
common_voice_fa_37417022.mp3	ʃ	nan	1164.465	1823.355	2782.708	0.010
common_voice_fa_37417022.mp3	o	159.800	2013.389	2686.977	3693.874	0.240
common_voice_fa_37417022.mp3	ɾ	nan	521.162	1628.761	3535.122	0.380
common_voice_fa_37417022.mp3	d	nan	1450.824	1838.741	2281.719	0.010
common_voice_fa_37417022.mp3	u	nan	1448.387	1928.347	2883.274	0.030
common_voice_fa_37417022.mp3	m	nan	1134.673	2102.317	3164.409	0.010
common_voice_fa_21583916.mp3	m	nan	1162.652	1960.858	3159.848	0.010
common_voice_fa_21583916.mp3	ɒː	nan	1178.801	2019.816	2938.823	0.030
common_voice_fa_21583916.mp3	m	208.524	1094.413	1787.533	2864.124	0.010
common_voice_fa_21583916.mp3	ɒː	205.359	178.582	1549.209	2423.976	0.050
common_voice_fa_21583916.mp3	n	189.578	206.593	1347.380	2583.929	0.010
common_voice_fa_21583916.mp3	a	183.813	1328.700	2063.056	2655.995	0.260
common_voice_fa_21583916.mp3	t	181.620	230.749	2036.827	2504.807	0.010
common_voice_fa_21583916.mp3	iː	181.789	347.641	2077.467	3075.565	0.010
common_voice_fa_21583916.mp3	n	178.732	671.383	2104.950	3092.108	0.010
common_voice_fa_21583916.mp3	ɒː	175.710	621.791	2183.052	3135.502	0.030
common_voice_fa_21583916.mp3	t	nan	693.738	2163.643	3129.977	0.010
common_voice_fa_21583916.mp3	ɑː	nan	541.491	2606.371	3087.141	1.100
common_voice_fa_21583916.mp3	k	180.058	569.603	1844.910	2917.328	0.010
common_voice_fa_21583916.mp3	a	176.287	441.677	1537.653	2115.534	0.230
common_voice_fa_21583916.mp3	j	nan	715.883	1752.633	2311.085	0.010
common_voice_fa_21583916.mp3	iː	nan	863.268	2057.863	3047.212	0.010
common_voice_fa_21583916.mp3	n	nan	762.553	1830.344	3087.859	0.010
common_voice_fa_21583916.mp3	d͡ʒ	nan	840.822	2043.148	3299.926	0.930
common_voice_fa_21583916.mp3	ɔː	nan	nan	nan	nan	0.020
common_voice_fa_21583916.mp3	n	nan	nan	nan	nan	0.012
common_voice_fa_18621671.mp3	v	nan	283.172	2004.492	2970.924	0.010
common_voice_fa_18621671.mp3	i	nan	1483.780	2509.948	3819.455	0.820
common_voice_fa_18621671.mp3	z	nan	1664.077	2534.910	3840.171	0.010
common_voice_fa_18621671.mp3	d͡ʒ	nan	288.045	1611.472	3003.890	0.020
common_voice_fa_18621671.mp3	ɒː	nan	615.462	2280.450	3277.050	0.720
common_voice_fa_18621671.mp3	d	137.795	412.020	1649.652	2601.993	0.010
common_voice_fa_18621671.mp3	e	141.181	417.943	1670.765	2593.999	0.010
common_voice_fa_18621671.mp3	b	126.597	325.261	1636.415	2471.876	0.510
common_voice_fa_18621671.mp3	e	103.276	570.086	1451.609	2665.386	0.010
common_voice_fa_18621671.mp3	d	123.105	620.183	1604.236	2756.340	0.010
common_voice_fa_18621671.mp3	uː	nan	634.421	1565.905	2725.277	0.010
common_voice_fa_18621671.mp3	ɾ	nan	717.057	1950.529	2668.114	0.010
common_voice_fa_18621671.mp3	o	nan	701.517	2595.606	2929.196	0.050
common_voice_fa_18621671.mp3	f	nan	543.933	1861.709	3089.386	0.010
common_voice_fa_18621671.mp3	t	nan	528.287	1878.346	3257.517	0.010
common_voice_fa_18621671.mp3	ɒː	97.936	491.379	1496.613	2682.015	0.360
common_voice_fa_18621671.mp3	d	nan	641.158	1465.498	2700.439	0.010
common_voice_fa_18621671.mp3	a	nan	826.211	2129.836	3311.334	0.010
common_voice_fa_18621671.mp3	e	nan	1260.295	2599.285	3704.109	0.010
common_voice_fa_18621671.mp3	s	nan	1058.452	2571.138	3713.117	0.010
common_voice_fa_18621671.mp3	t	nan	1140.015	2393.920	3701.116	0.010
common_voice_fa_18621671.mp3	e	nan	1294.837	2005.641	3159.677	0.830
common_voice_fa_18621670.mp3	i	nan	691.520	1482.105	2488.594	0.010
common_voice_fa_18621670.mp3	z	nan	738.308	1400.150	2530.776	0.010
common_voice_fa_18621670.mp3	m	nan	844.672	1460.110	2697.781	0.010
common_voice_fa_18621670.mp3	i	nan	709.696	1374.750	2496.664	0.010
common_voice_fa_18621670.mp3	j	146.492	710.178	1327.519	2542.564	0.010
common_voice_fa_18621670.mp3	ɒː	140.883	483.789	1282.591	2657.186	0.780
common_voice_fa_18621670.mp3	n	109.946	396.215	1948.417	2583.318	0.010
common_voice_fa_18621670.mp3	iː	111.375	401.509	2048.052	3174.743	0.010
common_voice_fa_18621670.mp3	n	108.896	646.961	2269.201	3383.107	0.010
common_voice_fa_18621670.mp3	s	nan	2334.911	3753.407	4560.946	0.150
common_voice_fa_18621670.mp3	a	145.639	466.713	1616.657	2499.227	0.400
common_voice_fa_18621670.mp3	l	nan	330.002	1941.156	2948.884	0.010
common_voice_fa_18621670.mp3	ɔː	125.543	301.095	1576.075	2576.878	0.020
common_voice_fa_18621670.mp3	v	123.057	318.400	1465.023	2754.383	0.010
common_voice_fa_18621670.mp3	i	121.927	321.173	1447.926	2739.092	0.010
common_voice_fa_18621670.mp3	j	121.875	325.928	1456.837	2615.180	0.010
common_voice_fa_18621670.mp3	j	121.053	336.271	1444.581	2583.148	0.010
common_voice_fa_18621670.mp3	æ	124.000	368.974	1350.324	2695.803	0.030
common_voice_fa_18621670.mp3	t	123.981	555.357	1199.650	2682.252	0.010
common_voice_fa_18621670.mp3	m	122.332	600.476	1131.790	2634.630	0.010
common_voice_fa_18621670.mp3	æ	nan	1027.600	2560.086	3055.925	0.770
common_voice_fa_18621670.mp3	n	nan	825.445	1446.526	2562.443	0.010
common_voice_fa_18621670.mp3	h	nan	792.805	1471.217	2709.114	0.020
common_voice_fa_18621670.mp3	æ	124.182	425.987	1564.537	2607.055	0.650
common_voice_fa_18621670.mp3	n	nan	693.492	1452.323	2628.528	0.010
common_voice_fa_18621670.mp3	uː	nan	706.284	1435.269	2631.595	0.010
common_voice_fa_18621670.mp3	z	nan	684.917	1457.284	2614.241	0.010
common_voice_fa_18621670.mp3	z	nan	666.911	1495.421	2578.324	0.010
common_voice_fa_18621670.mp3	e	nan	653.894	1523.695	2585.015	0.010
common_voice_fa_18621670.mp3	n	nan	736.913	1657.023	2884.215	0.010
common_voice_fa_18621670.mp3	d	nan	821.026	2226.029	2941.048	0.010
common_voice_fa_18621670.mp3	e	nan	804.685	2625.943	3115.167	0.010
common_voice_fa_18621670.mp3	e	nan	1031.402	2587.904	4013.939	0.010
common_voice_fa_18621670.mp3	s	nan	777.798	2682.278	3651.536	0.220
common_voice_fa_18621670.mp3	t	nan	1205.448	2278.099	3406.481	0.010
common_voice_fa_41506088.mp3	m	nan	1371.210	2430.203	3723.912	0.510
common_voice_fa_41506088.mp3	a	150.829	282.640	722.669	2608.710	0.470
common_voice_fa_41506088.mp3	ɾ	126.309	211.420	1974.333	2412.470	0.010
common_voice_fa_41506088.mp3	d	123.296	171.342	2021.589	2752.396	0.010
common_voice_fa_41506088.mp3	h	118.189	235.816	2636.352	3231.500	0.020
common_voice_fa_41506088.mp3	ɪ	119.095	338.555	2115.039	3137.701	0.270
common_voice_fa_41506088.mp3	k	nan	144.702	1739.794	2943.674	0.080
common_voice_fa_41506088.mp3	iː	nan	1215.174	2347.477	3240.561	0.010
common_voice_fa_41506088.mp3	m	nan	1002.213	1832.757	3044.926	0.810
common_voice_fa_23993053.mp3	ɡ	nan	586.983	1174.970	3260.043	0.010
common_voice_fa_23993053.mp3	o	234.794	477.207	2285.295	3136.774	0.470
common_voice_fa_23993053.mp3	l	nan	282.435	2248.871	2575.141	0.010
common_voice_fa_23993053.mp3	e	nan	344.843	2203.464	2527.170	0.010
common_voice_fa_23993053.mp3	s	nan	322.220	2141.420	2486.042	0.010
common_voice_fa_23993053.mp3	t	nan	212.538	2143.929	2504.019	0.010
common_voice_fa_23993053.mp3	ɒː	nan	392.346	2267.995	2763.974	0.030
common_voice_fa_23993053.mp3	n	nan	1186.092	2275.640	3062.126	0.010
common_voice_fa_23629629.mp3	ɑː	200.714	752.850	1208.725	3637.059	0.520
common_voice_fa_23629629.mp3	m	202.769	493.347	2057.918	2923.901	0.010
common_voice_fa_23629629.mp3	i	204.115	585.928	1731.462	2922.020	0.010
common_voice_fa_23629629.mp3	j	205.976	614.064	1459.482	3110.230	0.010
common_voice_fa_23629629.mp3	ɒː	174.576	795.795	1274.640	3226.370	0.470
common_voice_fa_23629629.mp3	ɾ	nan	942.908	1377.822	3358.837	0.010
common_voice_fa_23629628.mp3	spn	286.780	338.183	2580.564	3155.628	0.680
common_voice_fa_23629628.mp3	k	260.178	308.495	2234.065	3295.723	0.010
common_voice_fa_23629628.mp3	s	260.530	405.453	2308.805	3460.407	0.010
common_voice_fa_23629628.mp3	æ	nan	846.929	2268.056	3417.251	0.030
common_voice_fa_23629628.mp3	l	nan	1374.049	1912.124	2665.918	0.010
common_voice_fa_23629628.mp3	æ	nan	473.516	1322.066	3216.592	0.030
common_voice_fa_23629628.mp3	t	216.247	527.177	1275.051	3245.253	0.010
common_voice_fa_23629628.mp3	ɒː	201.463	415.783	1406.282	3242.453	0.160
common_voice_fa_23629628.mp3	n	nan	595.976	1265.432	2907.618	0.010
common_voice_fa_23629628.mp3	spn	nan	1053.957	1625.875	3276.509	0.120
common_voice_fa_23629628.mp3	æ	225.130	823.072	2361.149	3376.074	0.520
common_voice_fa_23629628.mp3	s	189.807	410.758	1163.515	2851.614	0.010
common_voice_fa_23629628.mp3	t	190.741	505.415	1176.617	3031.892	0.010
common_voice_fa_23629628.mp3	v	192.093	578.193	1203.168	3122.483	0.010
common_voice_fa_23629628.mp3	a	179.100	807.476	1486.723	2817.080	0.460
common_voice_fa_23629628.mp3	æ	227.256	818.501	1852.288	3326.356	0.400
common_voice_fa_23629628.mp3	z	nan	1194.806	1818.898	2781.868	0.010
common_voice_fa_23629628.mp3	spn	nan	1222.521	2025.349	2993.359	0.110
common_voice_fa_23629628.mp3	spn	nan	2484.303	3206.994	3286.840	1.470
common_voice_fa_23629628.mp3	n	202.715	789.724	2049.794	3327.219	0.010
common_voice_fa_23629628.mp3	æ	nan	746.897	2188.574	3431.385	0.470
common_voice_fa_23629628.mp3	m	nan	1011.288	2145.800	3128.446	1.570
common_voice_fa_23629628.mp3	iː	nan	1051.743	2095.707	3219.638	0.010
common_voice_fa_23629628.mp3	t	nan	816.457	1857.492	2937.205	0.010
common_voice_fa_23629628.mp3	u	nan	875.116	1795.521	2818.607	0.030
common_voice_fa_23629628.mp3	ɾ	nan	nan	nan	nan	0.010
common_voice_fa_23629628.mp3	u	nan	nan	nan	nan	0.010
common_voice_fa_23629628.mp3	s	nan	nan	nan	nan	0.010
common_voice_fa_23629628.mp3	a	nan	nan	nan	nan	0.010
common_voice_fa_23629628.mp3	d	nan	nan	nan	nan	0.012
common_voice_fa_22779361.mp3	a	nan	501.852	1273.772	2314.737	0.010
common_voice_fa_22779361.mp3	b	nan	381.840	1203.780	2422.402	0.020
common_voice_fa_22779361.mp3	u	nan	752.233	1879.626	2753.362	0.030
common_voice_fa_22779361.mp3	l	nan	791.070	1703.079	2570.156	0.010
common_voice_fa_22779361.mp3	h	nan	640.579	1300.401	2746.894	0.020
common_voice_fa_22779361.mp3	s	nan	326.539	1006.080	2770.342	0.010
common_voice_fa_22779361.mp3	i	nan	454.228	1078.009	2790.990	0.010
common_voice_fa_22779361.mp3	n	nan	625.714	1035.027	2755.317	0.010
common_voice_fa_18557643.mp3	d	nan	211.131	1482.338	2921.524	0.010
common_voice_fa_18557643.mp3	uː	nan	230.658	2722.177	4049.814	0.010
common_voice_fa_18557643.mp3	o	nan	308.957	1228.794	2917.030	0.260
common_voice_fa_18557643.mp3	s	nan	1446.882	2423.601	3890.451	0.190
common_voice_fa_18557643.mp3	t	427.041	433.109	1471.736	3032.290	0.010
common_voice_fa_18557643.mp3	ɒː	nan	361.296	1588.332	2925.082	0.240
common_voice_fa_18557643.mp3	iː	452.339	461.748	1458.299	2909.006	0.010
common_voice_fa_18557643.mp3	l	425.483	445.596	1094.090	2674.822	0.010
common_voice_fa_18557643.mp3	m	412.186	427.427	973.161	2984.202	0.010
common_voice_fa_18557643.mp3	o	nan	484.637	1722.043	2816.652	0.650
common_voice_fa_18557643.mp3	t	nan	286.099	2426.121	3621.956	0.010
common_voice_fa_18557643.mp3	æ	nan	292.269	2359.459	3335.019	0.040
common_voice_fa_18557643.mp3	f	nan	288.751	1992.729	3221.596	0.010
common_voice_fa_18557643.mp3	ɒː	nan	1613.275	2712.120	3975.288	0.030
common_voice_fa_18557643.mp3	v	nan	590.463	1392.912	2795.421	0.010
common_voice_fa_18557643.mp3	o	nan	426.367	2621.011	3598.699	0.540
common_voice_fa_18557643.mp3	t	nan	546.080	2707.265	2886.443	0.010
common_voice_fa_18557643.mp3	d	nan	590.433	2387.292	2895.851	0.010
common_voice_fa_18557643.mp3	ɔː	nan	697.351	2252.563	2961.178	0.020
common_voice_fa_18557643.mp3	ɾ	nan	778.326	2009.231	2952.945	0.010
common_voice_fa_18557643.mp3	iː	nan	896.938	2151.925	3038.094	0.010
common_voice_fa_18557643.mp3	n	nan	935.590	2005.632	3156.773	0.010
common_voice_fa_18619880.mp3	h	267.673	403.165	2150.269	2897.597	0.020
common_voice_fa_18619880.mp3	ɑː	317.394	999.090	1753.826	2189.574	0.200
common_voice_fa_18619880.mp3	l	111.319	765.240	1097.271	3565.639	0.010
common_voice_fa_18619880.mp3	m	110.724	749.579	1091.988	3272.745	0.010
common_voice_fa_18619880.mp3	a	139.475	739.995	993.430	2740.667	0.270
common_voice_fa_18619880.mp3	j	116.839	678.670	1404.160	1971.807	2.000
common_voice_fa_18619880.mp3	t	196.389	379.809	1874.473	2545.270	0.010
common_voice_fa_18619880.mp3	a	194.068	366.266	1890.703	2518.219	0.010
common_voice_fa_18619880.mp3	w	nan	378.496	1929.416	2541.392	0.010
common_voice_fa_18619880.mp3	ɑː	114.181	464.997	1022.426	3474.522	0.400
common_voice_fa_18619880.mp3	n	253.650	1244.594	1721.850	2322.124	0.010
common_voice_fa_18619880.mp3	iː	257.921	1260.826	1765.619	2421.694	0.010
common_voice_fa_18619880.mp3	d	260.535	1219.165	1842.763	2574.001	0.010
common_voice_fa_18619880.mp3	t	258.559	1676.878	1798.757	2728.129	0.010
common_voice_fa_18619880.mp3	a	253.173	1616.081	2108.744	2969.411	0.010
common_voice_fa_18619880.mp3	m	250.301	1484.982	2054.048	3201.208	0.010
common_voice_fa_18619880.mp3	ɾ	250.419	1214.619	1824.890	2800.042	0.010
common_voice_fa_18619880.mp3	k	nan	1043.184	1801.814	2602.882	0.010
common_voice_fa_18619880.mp3	a	116.340	514.735	1659.822	2368.181	0.400
common_voice_fa_18619880.mp3	z	nan	383.296	1858.213	3410.896	0.010
common_voice_fa_18619880.mp3	ɾ	nan	1907.077	3445.957	3699.151	0.010
common_voice_fa_18619880.mp3	ɑː	nan	1596.295	3143.318	3477.850	0.100
common_voice_fa_18619880.mp3	ɾ	126.938	869.139	1178.846	2587.064	0.010
common_voice_fa_18619880.mp3	a	120.546	764.240	1216.373	2179.104	0.080
common_voice_fa_18619880.mp3	v	117.742	381.492	1410.303	2052.323	0.010
common_voice_fa_18619880.mp3	iː	116.563	389.676	1387.249	2197.003	0.010
common_voice_fa_18619880.mp3	d	116.436	387.304	1411.023	2179.172	0.010
common_voice_fa_18619880.mp3	o	114.527	325.826	1134.496	2402.164	0.030
common_voice_fa_18619880.mp3	ɾ	112.021	390.357	1179.985	2789.089	0.010
common_voice_fa_18619880.mp3	o	111.189	487.418	1025.549	2390.341	0.160
common_voice_fa_18619880.mp3	s	198.786	707.116	1072.065	3349.468	0.010
common_voice_fa_18619880.mp3	k	195.330	763.063	1105.661	3352.242	0.010
common_voice_fa_18619880.mp3	o	562.414	580.867	1392.582	2383.490	0.350
common_voice_fa_18619880.mp3	ɾ	476.319	488.809	2095.174	3385.547	0.010
common_voice_fa_18619880.mp3	d	nan	489.849	1913.807	3356.176	0.010
common_voice_fa_18619880.mp3	n	nan	516.668	1747.783	2968.944	0.010
common_voice_fa_18619880.mp3	ʃ	nan	520.237	1764.481	2991.902	0.010
common_voice_fa_18619880.mp3	ɔː	nan	596.457	1835.443	3047.387	0.020
common_voice_fa_18619880.mp3	n	nan	760.146	1814.189	2877.776	0.010
common_voice_fa_18619880.mp3	b	nan	703.181	1905.229	3246.124	0.020
common_voice_fa_18619880.mp3	ɡ	nan	636.372	1830.721	2987.058	0.010
common_voice_fa_18619880.mp3	ʊ	nan	953.994	1790.346	3280.574	0.020
common_voice_fa_18619880.mp3	z	nan	797.536	1702.476	2994.832	0.010
common_voice_fa_18619880.mp3	ɒː	nan	594.922	1495.797	2594.880	0.030
common_voice_fa_18619880.mp3	ɾ	nan	952.326	1969.184	3313.269	0.010
common_voice_fa_18619880.mp3	iː	nan	875.179	1479.620	2306.445	0.720
common_voice_fa_18619880.mp3	d	nan	nan	nan	nan	0.012
common_voice_fa_22781335.mp3	f	nan	1131.692	2592.819	3531.794	0.010
