filename	phoneme	F0	F1	F2	F3	duration
common_voice_cy_19034892.wav	t	nan	905.174	2000.616	2780.572	0.010
common_voice_cy_19034892.wav	r	nan	797.490	1917.999	2687.252	0.010
common_voice_cy_19034892.wav	aː	211.204	682.562	1098.594	1920.095	0.080
common_voice_cy_19034892.wav	b	nan	581.104	1223.943	2794.001	0.060
common_voice_cy_19034892.wav	oː	199.917	604.498	1153.064	2516.325	0.090
common_voice_cy_19034892.wav	d	199.748	581.611	1911.638	3044.083	0.010
common_voice_cy_19034892.wav	ə	nan	550.867	2156.823	3434.236	0.200
common_voice_cy_19034892.wav	t	nan	958.431	2069.167	2722.980	0.010
common_voice_cy_19034892.wav	r	nan	745.067	1804.730	2281.071	0.010
common_voice_cy_19034892.wav	aː	205.680	843.562	1723.198	2649.106	0.210
common_voice_cy_19034892.wav	ɨ̯	199.453	496.158	2312.617	3168.273	0.010
common_voice_cy_19034892.wav	θ	197.197	482.557	2267.615	3293.773	0.010
common_voice_cy_19034892.wav	ɨ̞	nan	791.653	2101.398	3129.836	0.120
common_voice_cy_19034892.wav	n	205.337	259.033	1977.513	3309.885	0.010
common_voice_cy_19034892.wav	ɬ	nan	728.447	2392.365	3082.555	0.110
common_voice_cy_19034892.wav	a	184.858	684.667	1118.602	2497.183	0.270
common_voice_cy_19034892.wav	u̯	183.325	561.819	1162.953	2500.042	0.030
common_voice_cy_19034892.wav	n	198.212	389.707	1173.150	2813.040	0.010
common_voice_cy_19034892.wav	ɔ	199.518	352.122	1377.416	2797.387	0.010
common_voice_cy_19034892.wav	b	193.985	627.351	976.267	2778.140	0.180
common_voice_cy_19034892.wav	ɔ	nan	725.502	1338.786	2487.578	0.010
common_voice_cy_19034892.wav	b	nan	682.611	1786.005	3239.573	0.020
common_voice_cy_19034892.wav	ɔ	nan	812.628	1083.552	2359.432	0.010
common_voice_cy_19034892.wav	l	90.499	672.655	1063.598	3194.975	0.190
common_voice_cy_23036373.wav	ɛ	197.688	506.749	2291.263	2998.723	0.170
common_voice_cy_23036373.wav	ŋ̊	193.361	211.304	2049.140	2298.803	0.010
common_voice_cy_23036373.wav	r	197.646	237.313	1771.385	2486.689	0.010
common_voice_cy_23036373.wav	a	261.925	731.690	2123.722	2561.201	0.250
common_voice_cy_23036373.wav	i̯	262.373	726.143	2025.311	3254.781	0.010
common_voice_cy_23036373.wav	f	261.781	544.117	2032.725	3195.225	0.010
common_voice_cy_23036373.wav	d	259.984	1613.265	2441.969	3744.130	0.010
common_voice_cy_23036373.wav	s	nan	1131.724	2126.019	3233.491	0.140
common_voice_cy_23036373.wav	ɨ̞	81.271	443.625	1963.972	2919.352	0.150
common_voice_cy_23036373.wav	m	132.064	299.946	1605.844	2824.826	0.020
common_voice_cy_23036373.wav	l	212.010	557.412	872.621	2926.892	0.460
common_voice_cy_23036373.wav	oː	195.779	223.551	1033.217	2656.133	0.190
common_voice_cy_23036373.wav	ɡ	180.580	192.524	1089.108	2054.428	0.010
common_voice_cy_23036373.wav	r	180.089	317.287	1437.816	2270.902	0.010
common_voice_cy_23036373.wav	ɔ	181.748	570.195	1568.005	2691.092	0.010
common_voice_cy_23036373.wav	m	181.617	513.095	1591.473	2986.756	0.020
common_voice_cy_23036373.wav	l	184.338	284.420	1572.891	3102.956	0.060
common_voice_cy_23036373.wav	iː	187.297	356.436	2118.729	2458.801	0.030
common_voice_cy_23036373.wav	n	185.164	370.886	2205.932	2639.963	0.010
common_voice_cy_23036373.wav	ɨ̞	152.538	484.538	2251.696	2852.009	0.330
common_voice_cy_23036373.wav	u̯	190.902	395.834	1473.768	2572.928	0.160
common_voice_cy_23036373.wav	r	nan	415.252	1385.369	2522.115	0.010
common_voice_cy_23036373.wav	p	nan	283.260	1419.983	2607.010	0.020
common_voice_cy_23036373.wav	a	196.257	1257.209	2220.517	3160.584	0.150
common_voice_cy_23036373.wav	r	192.820	778.917	1912.365	2944.905	0.010
common_voice_cy_23036373.wav	a	196.844	779.015	1465.547	2535.388	0.120
common_voice_cy_23036373.wav	b	196.182	722.161	1536.879	2809.007	0.020
common_voice_cy_23036373.wav	ɔ	198.789	790.713	1643.069	3090.099	0.010
common_voice_cy_23036373.wav	l	158.696	439.594	858.207	2748.827	0.220
common_voice_cy_23036373.wav	a	134.265	799.493	1466.263	2650.169	0.200
common_voice_cy_17721239.wav	m	136.172	288.023	1439.955	2424.559	0.020
common_voice_cy_17721239.wav	aː	117.397	685.416	1225.257	2166.455	0.100
common_voice_cy_17721239.wav	ɨ̯	116.450	556.349	1741.620	2267.187	0.010
common_voice_cy_17721239.wav	ɡ	117.213	512.528	1838.458	2459.272	0.010
common_voice_cy_17721239.wav	ɛ	114.260	318.246	2188.027	2884.857	0.610
common_voice_cy_17721239.wav	n	100.124	538.256	1240.552	2228.464	0.010
common_voice_cy_17721239.wav	ɪ	100.087	598.270	1282.076	2426.716	0.010
common_voice_cy_17721239.wav	ɡ	101.339	727.232	1461.825	2493.750	0.010
common_voice_cy_17721239.wav	aː	104.267	718.434	1552.236	2541.224	0.030
common_voice_cy_17721239.wav	θ	97.925	779.613	1524.718	2607.434	0.010
common_voice_cy_19034893.wav	v	nan	1170.402	1564.541	2800.083	0.010
common_voice_cy_19034893.wav	ɛ	nan	744.984	1899.287	3138.876	0.030
common_voice_cy_19034893.wav	d	nan	547.589	1949.626	3163.545	0.010
common_voice_cy_19034893.wav	a	235.748	620.757	1100.314	2291.069	0.350
common_voice_cy_19034893.wav	r	260.243	874.923	1313.710	1907.052	0.010
common_voice_cy_19034893.wav	h	211.781	451.673	1546.437	3047.089	0.330
common_voice_cy_19034893.wav	ɪ	224.291	412.250	2162.725	2980.611	0.010
common_voice_cy_19034893.wav	ɡ	227.206	360.085	1955.157	2355.197	0.010
common_voice_cy_19034893.wav	a	nan	805.485	2209.357	2892.858	0.070
common_voice_cy_19034893.wav	i̯	nan	883.093	1830.902	2997.849	0.010
common_voice_cy_19034893.wav	n	nan	814.681	1753.139	2732.434	0.010
common_voice_cy_19034893.wav	n	nan	869.054	1721.860	2928.576	0.010
common_voice_cy_19034893.wav	aː	217.910	625.370	1112.030	2190.949	0.060
common_voice_cy_19034893.wav	i	208.244	651.959	1130.065	1927.373	0.010
common_voice_cy_19034893.wav	e	205.066	524.430	836.482	1968.599	0.030
common_voice_cy_19034893.wav	i̯	205.166	236.309	1010.979	2563.911	0.010
common_voice_cy_19034893.wav	f	204.023	419.769	1102.862	2575.856	0.010
common_voice_cy_19034893.wav	ɔ	202.263	709.390	1825.389	3028.946	0.010
common_voice_cy_19034893.wav	n	201.331	689.445	1907.305	3061.762	0.010
common_voice_cy_19034893.wav	j	201.838	658.746	2265.218	3243.280	0.030
common_voice_cy_19034893.wav	ɔ	202.447	636.298	2408.547	3228.009	0.010
common_voice_cy_19034893.wav	h	216.830	447.427	2619.910	3374.495	0.090
common_voice_cy_19034893.wav	iː	226.631	517.225	686.827	2787.161	0.130
common_voice_cy_19034893.wav	ɨ̞	226.169	399.340	2206.440	3524.097	0.030
common_voice_cy_19034893.wav	n	225.914	414.799	2014.731	3204.668	0.010
common_voice_cy_19034893.wav	oː	202.139	543.574	908.469	2949.001	0.370
common_voice_cy_19034893.wav	l	174.611	684.979	1372.292	2303.955	0.030
common_voice_cy_19034893.wav	v	nan	644.686	1843.292	2875.065	0.010
common_voice_cy_19034893.wav	ɔ	nan	604.893	1731.050	2188.615	0.010
common_voice_cy_19034893.wav	r	175.565	551.611	1857.170	2412.586	0.010
common_voice_cy_19034893.wav	ɨ	167.112	600.807	2186.547	3052.356	0.130
common_voice_cy_23036372.wav	ɬ	nan	1704.210	2712.615	3663.329	0.140
common_voice_cy_23036372.wav	ʊ	229.014	369.985	1388.711	2599.058	0.150
common_voice_cy_23036372.wav	ɨ̯	218.135	253.058	2324.793	2564.926	0.010
common_voice_cy_23036372.wav	ð	222.927	293.724	2116.645	2915.756	0.010
common_voice_cy_23036372.wav	a	268.258	682.140	1610.716	2651.920	0.340
common_voice_cy_23036372.wav	ɪ	253.784	283.140	1908.494	2972.375	0.010
common_voice_cy_23036372.wav	ə	241.925	419.543	2411.835	2991.247	0.030
common_voice_cy_23036372.wav	m	222.196	369.455	2741.726	3222.378	0.020
common_voice_cy_23036372.wav	ɨ̞	77.003	315.602	2709.227	3331.436	0.110
common_voice_cy_23036372.wav	n	153.047	272.526	881.182	2649.794	0.010
common_voice_cy_23036372.wav	ɔ	152.829	454.321	1662.598	1877.393	0.010
common_voice_cy_23036372.wav	a	nan	763.448	1155.355	2754.605	0.280
common_voice_cy_23036372.wav	χ	nan	1511.440	1614.259	3682.349	0.190
common_voice_cy_23036372.wav	ɪ	230.295	279.265	1834.002	2639.088	0.010
common_voice_cy_23036372.wav	u̯	225.386	286.500	1503.798	2665.941	0.100
common_voice_cy_23036372.wav	a	214.140	669.552	1589.453	2404.250	0.220
common_voice_cy_23036372.wav	d	233.683	480.703	1548.873	3044.863	0.010
common_voice_cy_23036372.wav	oː	243.977	403.366	1274.984	2852.786	0.140
common_voice_cy_23036372.wav	v	241.628	477.740	1707.210	2846.164	0.010
common_voice_cy_23036372.wav	e	156.405	427.168	2436.311	2984.891	0.270
common_voice_cy_23036372.wav	i̯	148.621	197.690	1815.691	2624.056	0.010
common_voice_cy_23036372.wav	r	148.956	348.687	1858.075	2783.161	0.010
common_voice_cy_23036372.wav	ð	149.974	1454.154	2514.381	3344.916	0.010
common_voice_cy_23036372.wav	s	nan	787.414	1926.880	2982.800	0.110
common_voice_cy_23036372.wav	ɨː	nan	766.893	2165.341	2976.170	0.010
common_voice_cy_23036372.wav	n	nan	930.064	2216.059	3104.119	0.010
common_voice_cy_23036372.wav	k	201.401	234.352	2404.856	3174.084	0.020
common_voice_cy_23036372.wav	l	192.365	202.431	1012.391	2621.972	0.120
common_voice_cy_23036372.wav	ɛ	220.395	646.476	2249.180	2935.858	0.340
common_voice_cy_23036372.wav	r	195.078	519.961	1772.909	2654.051	0.010
common_voice_cy_23036372.wav	a	189.912	782.863	1414.430	2965.844	0.230
common_voice_cy_23036372.wav	oː	153.044	761.378	1149.962	2706.251	0.030
common_voice_cy_23036372.wav	ɡ	158.254	809.168	1074.680	2794.919	0.010
common_voice_cy_23036372.wav	ʊ	158.281	232.921	1023.712	2635.229	0.130
common_voice_cy_23036372.wav	m	153.747	191.954	1012.716	2921.500	0.020
common_voice_cy_23036372.wav	p	157.937	773.264	1629.815	2990.172	0.020
common_voice_cy_23036372.wav	a	145.122	883.091	1708.378	2610.275	0.060
common_voice_cy_23036372.wav	s	nan	655.441	1981.166	3444.767	0.110
common_voice_cy_23036372.wav	k	nan	833.310	1902.150	3210.880	0.020
common_voice_cy_23036372.wav	ə	179.555	191.318	1781.563	2384.670	0.200
common_voice_cy_23036372.wav	m	158.163	214.505	1698.115	2539.287	0.020
common_voice_cy_23036372.wav	r	157.578	197.461	1855.962	2621.852	0.010
common_voice_cy_23036372.wav	ɨ̞	139.202	398.682	2571.732	3239.929	0.290
common_voice_cy_17833113.wav	d	nan	615.564	1612.783	2775.364	0.010
common_voice_cy_17833113.wav	ə	nan	477.299	1885.558	2923.881	0.060
common_voice_cy_17833113.wav	u̯	242.814	513.068	1976.861	2922.476	0.030
common_voice_cy_17833113.wav	ɛ	261.384	424.827	2361.062	2796.710	0.190
common_voice_cy_17833113.wav	d	nan	438.115	2544.463	3107.660	0.010
common_voice_cy_17833113.wav	a	nan	394.826	1907.837	3106.263	0.030
common_voice_cy_17833113.wav	ʊ	288.687	448.201	1447.024	2953.410	0.070
common_voice_cy_17833113.wav	r	280.921	287.559	1555.799	2993.466	0.010
common_voice_cy_17833113.wav	θ	279.966	1736.105	3264.821	3561.125	0.010
common_voice_cy_17833113.wav	i	nan	1776.612	3431.895	3571.671	0.010
common_voice_cy_17833113.wav	ɨ̞	252.875	527.452	2335.605	2977.210	0.460
common_voice_cy_17833113.wav	n	221.553	290.846	1839.376	3070.780	0.010
common_voice_cy_17833113.wav	ɡ	nan	1409.060	1716.923	3085.195	0.010
common_voice_cy_17833113.wav	l	nan	1171.883	1721.345	3046.882	0.060
common_voice_cy_17833113.wav	iː	227.948	426.525	2917.879	3194.523	0.430
common_voice_cy_17833113.wav	r	nan	475.003	1885.488	3198.645	0.010
common_voice_cy_17833113.wav	b	nan	601.225	1984.435	2967.208	0.020
common_voice_cy_17833113.wav	ɛ	203.318	445.789	1550.591	2790.591	0.220
common_voice_cy_17833113.wav	θ	nan	1915.605	3174.123	4322.496	0.010
common_voice_cy_17833113.wav	uː	nan	2065.239	3154.865	4556.296	0.020
common_voice_cy_17833113.wav	ɨ̯	nan	2076.109	2978.737	3858.710	0.010
common_voice_cy_17833113.wav	t	nan	2094.559	3036.044	3681.694	0.010
common_voice_cy_17833113.wav	t	nan	2299.393	3049.925	3835.583	0.010
common_voice_cy_17833113.wav	iː	208.410	347.243	2180.096	2931.361	0.150
common_voice_cy_17833113.wav	n	198.416	372.066	1889.528	2849.180	0.010
common_voice_cy_17833113.wav	d	198.473	380.997	1945.794	2886.798	0.010
common_voice_cy_17833113.wav	ə	210.777	428.004	1956.957	2954.194	0.080
common_voice_cy_17833113.wav	s	nan	1734.041	3161.809	4363.175	0.180
common_voice_cy_17833113.wav	ɡ	nan	1130.689	2051.542	3199.683	0.010
common_voice_cy_17833113.wav	ɨ̞	nan	1987.374	3011.528	3203.319	0.050
common_voice_cy_17833113.wav	ɨ̞	190.326	394.076	2423.587	3087.142	0.100
common_voice_cy_17833113.wav	n	179.944	496.006	2039.451	3007.421	0.010
common_voice_cy_17833113.wav	ɨ̞	nan	462.858	2125.931	3120.489	0.040
common_voice_cy_17833113.wav	r	176.385	433.306	1856.964	2902.996	0.010
common_voice_cy_17833113.wav	ə	169.872	607.794	1824.526	2938.196	0.130
common_voice_cy_17833113.wav	s	nan	1453.744	1737.088	3347.045	0.200
common_voice_cy_17833113.wav	ɡ	nan	531.532	1529.473	2818.873	0.010
common_voice_cy_17833113.wav	ɔ	nan	538.136	1462.141	2523.803	0.010
common_voice_cy_17833113.wav	l	152.627	679.531	1291.263	2472.313	0.080
common_voice_cy_17833112.wav	m	239.138	574.167	1340.469	2617.366	0.020
common_voice_cy_17833112.wav	a	237.581	518.596	1669.985	2916.984	0.140
common_voice_cy_17833112.wav	r	nan	1267.242	2542.918	3688.163	0.010
common_voice_cy_17833112.wav	t	nan	1092.432	2706.932	3978.734	0.010
common_voice_cy_17833112.wav	ə	nan	710.074	1979.344	3067.665	0.110
common_voice_cy_17833112.wav	u̯	227.326	463.628	915.227	2895.579	0.150
common_voice_cy_17833112.wav	ɨ̞	228.864	507.431	1690.773	2971.071	0.260
common_voice_cy_17833112.wav	ð	216.025	258.418	1853.077	3003.346	0.010
common_voice_cy_17833112.wav	ɨ̞	247.190	524.493	2065.846	2554.094	0.570
common_voice_cy_17833112.wav	n	216.457	2087.159	3107.549	4371.222	0.010
common_voice_cy_17833112.wav	ð	217.242	188.630	1960.244	2892.208	0.010
common_voice_cy_17833112.wav	ɪ	217.898	824.429	2336.431	3286.248	0.010
common_voice_cy_17833112.wav	v	218.818	1947.363	3019.014	4280.391	0.010
common_voice_cy_17833112.wav	r	220.607	195.732	1992.249	2844.970	0.010
common_voice_cy_17833112.wav	ɪ	222.747	187.974	2040.736	2876.430	0.010
common_voice_cy_17833112.wav	v	228.162	1123.378	2234.872	3308.625	0.010
common_voice_cy_17833112.wav	ɔ	242.473	985.868	1997.086	3147.302	0.010
common_voice_cy_17833112.wav	l	307.993	623.825	1161.414	3119.555	0.220
common_voice_cy_17833112.wav	w	313.928	613.688	1042.140	2768.562	0.030
common_voice_cy_17833112.wav	aː	268.562	946.531	1467.708	2807.791	0.210
common_voice_cy_17833112.wav	ɨ̯	283.682	798.231	1543.013	2982.769	0.010
common_voice_cy_17833112.wav	l	292.730	576.023	1192.175	2626.884	0.060
common_voice_cy_17833112.wav	a	295.292	458.693	1308.043	3060.807	0.110
common_voice_cy_17833112.wav	m	273.272	448.606	1234.908	2875.618	0.020
common_voice_cy_17833112.wav	r	263.461	488.211	1521.617	2898.711	0.010
common_voice_cy_17833112.wav	ɨ	250.441	509.028	2286.393	3001.963	0.070
common_voice_cy_17833112.wav	u̯	231.835	465.833	1351.803	2734.638	0.080
common_voice_cy_17833112.wav	r	233.307	496.810	1769.475	2681.130	0.010
common_voice_cy_17833112.wav	ɛ	229.864	597.490	1523.941	2125.210	0.070
common_voice_cy_17833112.wav	s	nan	887.701	2038.633	3510.362	0.170
common_voice_cy_17833112.wav	ʊ	239.278	482.476	1061.336	2623.436	0.170
common_voice_cy_17833112.wav	m	219.569	746.517	2145.381	3265.779	0.020
common_voice_cy_17833112.wav	w	nan	570.753	2032.086	3817.804	0.050
common_voice_cy_17833112.wav	ə	157.746	535.679	895.073	2795.738	0.030
common_voice_cy_17833112.wav	ð	246.576	514.389	896.360	2861.302	0.010
common_voice_cy_17833112.wav	ʊ	247.629	414.392	1086.153	2385.035	0.100
common_voice_cy_17833112.wav	n	235.183	399.267	1655.897	2899.978	0.010
common_voice_cy_17833112.wav	iː	170.538	493.808	2167.434	2968.168	0.270
common_voice_cy_17833112.wav	ə	191.579	420.100	1476.980	2345.743	0.030
common_voice_cy_17833112.wav	m	182.427	332.705	1839.859	2652.805	0.020
common_voice_cy_24453233.wav	m	nan	267.762	1728.321	2947.816	0.020
common_voice_cy_24453233.wav	a	117.181	614.124	1199.338	2186.296	0.200
common_voice_cy_24453233.wav	ɔ	112.600	317.623	1876.152	1996.387	0.010
common_voice_cy_24453233.wav	l	110.857	310.078	1824.930	2252.405	0.450
common_voice_cy_24453233.wav	j	nan	255.330	1265.744	2450.875	0.040
common_voice_cy_24453233.wav	ɔ	nan	1097.982	2456.308	4096.456	0.010
common_voice_cy_24453233.wav	n	nan	1264.234	2418.576	4142.109	0.010
common_voice_cy_24453233.wav	t	nan	975.643	2394.538	3498.423	0.010
common_voice_cy_24453233.wav	r	142.875	308.885	1541.511	2875.543	0.010
common_voice_cy_24453233.wav	iː	137.933	280.524	2202.500	2419.356	0.160
common_voice_cy_24453233.wav	ɡ	135.562	294.587	2106.527	2268.379	0.010
common_voice_cy_24453233.wav	w	nan	592.925	1043.864	3346.918	0.190
common_voice_cy_24453233.wav	a	121.826	559.983	929.068	2426.524	0.040
common_voice_cy_24453233.wav	h	nan	1120.431	1916.634	3135.015	0.070
common_voice_cy_24453233.wav	a	120.813	641.534	1132.209	2086.825	0.150
common_voice_cy_24453233.wav	n	105.041	251.456	1053.587	2216.605	0.010
common_voice_cy_24453233.wav	ɔ	105.349	241.655	1078.790	2254.679	0.010
common_voice_cy_24453233.wav	l	nan	205.327	1001.033	2407.113	0.510
common_voice_cy_24453233.wav	ɡ	nan	1346.397	2119.006	2959.732	0.010
common_voice_cy_24453233.wav	ɔ	nan	1524.044	2083.933	2898.832	0.010
common_voice_cy_24453233.wav	r	nan	1390.078	2164.769	3186.373	0.010
common_voice_cy_24453233.wav	f	nan	323.295	1876.705	2571.789	0.010
common_voice_cy_24453233.wav	l	117.947	465.947	1029.453	2561.485	0.080
common_voice_cy_24453233.wav	ɔ	nan	645.519	972.440	3070.870	0.010
common_voice_cy_24453233.wav	s	nan	1354.965	2992.909	3378.498	0.230
common_voice_cy_24453233.wav	ɡ	nan	1420.296	2296.969	3162.073	0.010
common_voice_cy_24453233.wav	j	106.766	312.558	2015.743	2233.257	0.110
common_voice_cy_24453233.wav	a	93.725	578.536	1338.874	1976.172	0.140
common_voice_cy_24453233.wav	d	nan	444.528	1273.163	1995.502	0.010
common_voice_cy_24453233.wav	ə	445.908	499.763	1282.189	2201.542	0.220
common_voice_cy_24453233.wav	m	nan	947.830	2283.563	3990.337	0.020
common_voice_cy_24453233.wav	a	nan	700.868	1103.295	1921.796	0.230
common_voice_cy_24396691.wav	k	nan	801.923	1961.511	2992.319	0.020
common_voice_cy_24396691.wav	a	nan	873.334	1395.354	2676.949	0.070
common_voice_cy_24396691.wav	u̯	100.307	589.446	1006.562	2778.434	0.070
common_voice_cy_24396691.wav	s	nan	806.180	3279.114	3589.745	0.120
common_voice_cy_24396691.wav	ɔ	nan	513.849	1358.077	2918.121	0.010
common_voice_cy_24396691.wav	m	109.327	540.725	1307.568	2815.901	0.020
common_voice_cy_24396691.wav	ɡ	104.275	505.719	1257.122	2454.894	0.010
common_voice_cy_24396691.wav	ə	nan	753.057	1417.305	2453.377	0.280
common_voice_cy_24396691.wav	v	106.995	262.379	2259.910	3575.879	0.010
common_voice_cy_24396691.wav	l	109.250	337.371	1451.673	2432.527	0.070
common_voice_cy_24396691.wav	e	110.935	423.208	1812.027	2350.129	0.050
common_voice_cy_24396691.wav	ɨ̯	108.382	357.305	2056.122	2625.192	0.010
common_voice_cy_24396691.wav	s	nan	3059.115	3738.067	4285.223	0.180
common_voice_cy_24396691.wav	d	nan	1397.772	2586.642	3192.201	0.010
common_voice_cy_24396691.wav	r	nan	604.179	1796.618	3068.178	0.010
common_voice_cy_24396691.wav	a	124.207	556.621	1347.738	2210.940	0.090
common_voice_cy_24396691.wav	ffwrdd	122.839	589.096	1394.017	2399.358	0.010
common_voice_cy_24396691.wav	f	119.615	578.697	1445.255	2567.771	0.010
common_voice_cy_24396691.wav	ʊ	96.958	335.456	1997.176	2512.938	0.160
common_voice_cy_24396691.wav	r	95.816	682.869	1628.995	2460.026	0.010
common_voice_cy_24396691.wav	a	106.281	710.663	1374.269	2334.007	0.160
common_voice_cy_24396691.wav	r	nan	1788.987	1931.624	3200.103	0.010
common_voice_cy_24396691.wav	ɬ	nan	1943.678	2300.105	3165.471	0.110
common_voice_cy_24396691.wav	ʊ	120.339	484.274	1283.016	2312.569	0.090
common_voice_cy_24396691.wav	ɨ̯	117.540	403.477	1568.490	2441.576	0.010
common_voice_cy_24396691.wav	s	nan	1736.466	3518.395	4027.417	0.100
common_voice_cy_24396691.wav	a	nan	658.607	1287.465	2512.330	0.090
common_voice_cy_24396691.wav	ɬ	nan	2179.715	2641.870	3768.762	0.140
common_voice_cy_24396691.wav	a	89.475	625.820	1334.350	2491.466	0.120
common_voice_cy_24396691.wav	n	90.111	284.146	1332.117	2653.091	0.010
common_voice_cy_24396691.wav	ɨ	nan	528.224	1236.265	2802.891	0.500
common_voice_cy_24396691.wav	ɡ	113.210	356.188	1752.798	3048.027	0.010
common_voice_cy_24396691.wav	ɔ	nan	411.095	1753.812	3349.152	0.010
common_voice_cy_24396691.wav	v	nan	1277.647	2600.539	3305.523	0.010
common_voice_cy_24396691.wav	ɪ	nan	1535.329	2823.620	3776.208	0.010
common_voice_cy_24396691.wav	d	nan	1212.401	2614.304	3652.769	0.010
common_voice_cy_24396691.wav	oː	90.668	536.224	1106.301	2452.661	0.170
common_voice_cy_24396691.wav	ɨ̯	nan	403.914	1414.424	2815.995	0.010
common_voice_cy_24396691.wav	ð	nan	434.249	1472.870	3094.091	0.010
common_voice_cy_24396691.wav	w	101.758	384.858	1129.847	2501.250	0.070
common_voice_cy_24396691.wav	ɛ	nan	263.083	1516.869	3175.304	0.060
common_voice_cy_24396691.wav	d	nan	1996.941	2898.772	3469.451	0.010
common_voice_cy_24396691.wav	i	103.444	1008.537	2334.642	3099.528	0.010
common_voice_cy_24396691.wav	b	nan	850.627	1553.708	2823.432	0.020
common_voice_cy_24396691.wav	oː	89.759	450.144	806.523	2984.415	0.220
common_voice_cy_24396691.wav	b	nan	273.017	1347.947	2680.577	0.020
common_voice_cy_24396691.wav	ɨ	nan	839.280	1882.961	2320.119	0.650
common_voice_cy_24396691.wav	n	78.299	145.239	1370.274	2638.341	0.010
common_voice_cy_24396691.wav	k	82.644	209.073	1274.909	2651.080	0.020
common_voice_cy_24396691.wav	r	83.665	236.786	1220.205	2688.131	0.010
common_voice_cy_24396691.wav	ɔ	83.017	250.218	1152.394	2872.701	0.010
common_voice_cy_24396691.wav	n	81.781	420.296	1192.086	2482.639	0.010
common_voice_cy_24396691.wav	i	79.343	481.997	1170.687	2712.858	0.010
common_voice_cy_24396691.wav	ə	78.655	554.943	1127.008	2190.183	0.030
common_voice_cy_24396691.wav	n	78.679	513.179	1065.974	2124.764	0.010
common_voice_cy_24396691.wav	ɔ	79.038	525.750	1004.607	2301.439	0.010
common_voice_cy_24396691.wav	m	78.080	531.609	1106.591	2156.400	0.020
common_voice_cy_18499945.wav	d	nan	1372.733	2375.252	3300.638	0.010
common_voice_cy_18499945.wav	ə	147.845	459.895	1459.033	2561.476	0.120
common_voice_cy_18499945.wav	m	140.079	917.220	2771.153	3362.152	0.020
common_voice_cy_18499945.wav	a	96.201	841.338	2546.198	3603.555	0.190
common_voice_cy_18499945.wav	v	118.722	912.559	2520.560	3468.300	0.010
common_voice_cy_18499945.wav	ɨː	118.081	1241.988	2856.260	3553.256	0.010
common_voice_cy_18499945.wav	χ	nan	995.499	3025.849	3630.177	0.170
common_voice_cy_18499945.wav	w	125.675	639.789	806.265	2625.140	0.100
common_voice_cy_18499945.wav	aː	134.661	675.306	1435.333	2518.603	0.210
common_voice_cy_18499945.wav	ɨ̯	119.988	514.934	2030.315	3115.104	0.010
common_voice_cy_18499945.wav	r	129.814	505.853	1742.843	2841.225	0.010
common_voice_cy_18499945.wav	ɨ̞	109.456	406.125	1110.029	2637.689	0.150
common_voice_cy_18499945.wav	n	nan	762.610	1838.444	3320.087	0.010
common_voice_cy_18499945.wav	ɡ	nan	668.983	1869.395	3313.851	0.010
common_voice_cy_18499945.wav	a	109.864	680.544	1130.104	2316.341	0.170
common_voice_cy_18499945.wav	v	102.920	891.577	2616.633	3776.414	0.010
common_voice_cy_18499945.wav	a	121.842	623.625	1258.024	2400.007	0.100
common_voice_cy_18499945.wav	l	117.244	430.161	1005.945	2742.976	0.140
common_voice_cy_18499945.wav	ə	104.127	318.356	1255.677	2573.688	0.080
common_voice_cy_18499945.wav	n	107.508	430.626	1303.973	2450.633	0.010
common_voice_cy_18499945.wav	ə	104.102	192.419	1432.174	2486.221	0.040
common_voice_cy_18499945.wav	b	nan	151.363	1116.885	2892.055	0.020
common_voice_cy_18499945.wav	a	105.055	673.005	1190.493	2520.680	0.070
common_voice_cy_18499945.wav	b	nan	1350.943	2737.496	4077.398	0.250
common_voice_cy_18499945.wav	ɪ	98.962	2559.117	2879.009	4339.173	0.010
common_voice_cy_18051415.wav	r	nan	304.973	1520.354	2776.613	0.010
common_voice_cy_18051415.wav	ə	nan	252.891	1743.218	2725.122	0.030
common_voice_cy_18051415.wav	d	114.863	309.858	1725.842	2621.248	0.010
common_voice_cy_18051415.wav	u	127.776	1360.072	2442.301	3465.210	0.010
common_voice_cy_18051415.wav	ɪ	131.339	294.186	1767.309	2595.909	0.010
common_voice_cy_18051415.wav	n	nan	344.958	1763.281	2414.806	0.010
common_voice_cy_18051415.wav	m	132.661	224.096	1960.376	2893.193	0.020
common_voice_cy_18051415.wav	ɨ̞	107.907	299.692	1986.511	2339.774	0.150
common_voice_cy_18051415.wav	n	111.597	247.082	1316.273	2075.593	0.010
common_voice_cy_18051415.wav	ə	131.902	248.777	1933.489	3438.842	0.380
common_voice_cy_18051415.wav	m	109.535	230.281	1300.709	2445.214	0.020
common_voice_cy_18051415.wav	l	110.317	322.314	1031.436	2327.398	0.010
common_voice_cy_18051415.wav	aː	106.805	395.192	1571.537	1864.293	0.250
common_voice_cy_18051415.wav	ɨ̯	106.651	463.582	1164.753	2036.611	0.010
common_voice_cy_18051415.wav	n	106.584	439.529	1390.304	2198.415	0.010
common_voice_cy_18051415.wav	a	106.299	463.182	1558.751	2748.742	0.040
common_voice_cy_18051415.wav	r	97.634	329.348	1805.257	2881.805	0.010
common_voice_cy_18051415.wav	ɡ	nan	297.308	1944.049	3021.381	0.010
